Gene,CYP4Z2P,TCN1,DHRS2,COL9A1,HEPHL1,MYOSLID,MYBPHL,EPGN,LINC00941,FAM83A-AS1,MUC4,KRT13,DMBT1,NCAN,TSPAN1,ZP2,FAM83A,MLC1,CCDC60,BMP1,KCNJ15,ADGRF4,CYP4Z1,PADI1,CLCA2,STON2,SYTL5,AC244153.1,CAPNS2,KRT6C,MUCL1,COL5A3,TFF1,AC008147.2,BPIFB1,AL358334.2,AC011294.1,ADRA1D,LIMA1,HTRA1,LINC01605,LINC02568,CFI,LRRC31,CADPS,PTHLH,GPR1,CERCAM,ANKS4B,MUC6,NRP1,ADGRL3,THY1,AC004870.2,ADAMTS14,COL5A1,COL4A6,LRRC17,BBOX1-AS1,CHL1,SMIM3,ADAMTS12,SPTSSB,CASC18,AC113346.1,SOX8,PLPPR3,GUCY1A2,COL1A1,AKAP1,PCDH7,PCDHB12,MAB21L3,C2CD4A,COL7A1,GALNT10,ITGA3,EPHA8,Z99289.1,AC021087.4,P4HA3,MAST4,PLXDC1,LINC01828,RASGRF2,AL356515.1,HTR7,ZNF385C,MMP2,CYP3A5,PHYHIP,SMIM31,IYD,HOXB-AS3,SLC5A5,AC009041.2,EXTL1,C1QTNF6,CREG2,PLAC9,PRSS3,COL1A2,AC009078.3,SEMA3F,CCDC190,AP000844.2,AGR2,CTSK,POU3F1,MSC,AL035665.1,LINC01116,AC110995.1,PCDHGC5,ARHGAP23,ECM1,SLC45A2,F3,LINC02532,AC005077.4,AKR1B10,SRPX,GTF2IP7,ANKRD36C,AP001528.2,HOXA-AS2,MEG3,FRMD7,DHRS9,LRP1,VCAN,SPAAR,RFX8,LINC01179,HOXD11
b6633c36-7ce4-4b69-9bf6-30b64d46c66f,0.0158,0.3034,0.005,2.7474,0.0435,0.0279,0.0144,0.0153,0.0,0.0,0.0367,0.0434,0.0013,0.0365,0.064,0.0,0.036,1.9485,0.0,2.9424,0.1736,0.0,0.7858,0.0,0.0201,0.2298,0.0184,0.0709,0.0126,0.013,0.0605,3.101,0.0257,0.0241,0.0084,0.0027,0.0,0.0295,7.64,27.6184,0.1578,0.0849,0.21,0.0405,0.0207,0.3118,0.165,3.2379,0.0,0.0539,6.2973,0.0623,9.0335,0.0,0.6359,17.1385,0.0749,0.2772,0.1412,0.2648,6.0545,3.4428,5.4208,0.0079,0.0881,15.986,0.0046,0.4527,137.217,43.5226,0.5996,0.2251,0.0194,0.033,0.1016,2.9193,0.6525,0.0093,0.0921,0.0,0.9916,0.9596,1.1186,0.0031,0.7998,0.0609,0.0619,1.0238,25.4344,0.5627,0.0547,0.0079,0.05,0.0066,0.0069,0.0,0.3868,1.8632,0.0501,0.3976,0.9758,122.7756,0.031,3.2558,0.0,0.0,0.2149,13.2826,0.1023,1.5614,0.0379,0.5767,0.5716,0.1207,1.7193,2.9495,0.0078,0.6789,0.0045,0.0253,0.0,4.2878,0.0295,1.1942,0.1906,0.128,0.1361,0.0038,0.2023,8.8101,24.3477,0.1133,0.2129,0.0,0.0239
b7f74ae1-6f58-447c-be50-a7666eb19d9a,0.2382,2.1572,0.1481,0.0304,0.0843,0.0941,0.2164,0.0495,0.0,3.2268,0.2833,0.0373,0.9252,0.0157,3.3616,0.0,20.6569,0.0996,0.0,4.7941,0.0578,0.2085,0.0483,0.0,14.9162,0.2228,0.0508,0.1961,0.0271,0.3543,0.2397,1.6796,2.8186,0.0,0.3788,0.0231,0.0487,0.0362,3.6545,18.7074,0.0893,1.583,0.2231,0.0174,0.1131,0.7906,0.0384,4.7659,0.0063,0.4447,2.2514,0.2488,7.2588,0.0,0.4055,7.1827,0.2812,0.7983,0.0,0.1163,5.3849,2.2959,0.3703,0.0,0.1895,0.5718,0.06,0.0967,90.3489,6.5737,0.111,0.2386,0.0084,0.2052,2.2645,2.8704,3.1679,0.0901,0.0,0.0,0.8518,1.4119,0.5964,0.0,0.3549,0.3931,0.0392,0.6696,28.3813,0.2493,0.1868,0.0,0.0131,0.0,0.0,0.0,0.1317,1.6442,0.0116,0.6359,0.0191,42.286,0.0,8.0288,0.0,0.0,2.2528,2.749,0.0367,0.7078,0.0652,0.6139,1.8938,0.0271,4.9671,2.8243,0.0422,3.0149,0.0117,0.2801,0.1227,2.8737,0.0,0.1681,0.1255,0.3154,0.0773,0.0,0.0218,4.6772,1.8914,0.253,0.1416,0.0,0.0
b8aefc48-4a6e-4254-a57f-5f688399b582,15.1779,0.2085,18.9636,0.0182,0.093,0.0895,0.0323,0.5085,0.0,0.0112,0.0203,0.0,0.4489,0.0452,7.6904,1.3834,0.18,0.4018,0.0166,5.1058,0.1787,0.0419,5.505,0.0232,20.8512,0.7389,0.0649,0.4329,0.1133,0.039,498.0583,3.232,1.1559,0.0422,0.066,0.0,0.0,0.1893,10.6048,118.905,0.3363,0.5348,0.4083,3.6851,0.0659,0.8434,0.4415,13.6985,0.1052,0.3235,4.7555,0.0244,24.0866,0.0178,0.4496,27.6137,0.0735,1.1064,0.0635,0.3258,6.6876,2.6258,2.9991,0.0089,0.5944,0.6679,0.7007,0.2337,527.3233,14.1478,0.9448,0.2128,0.0,2.4101,0.9451,12.1067,1.9146,0.0314,0.0754,0.0,1.4324,0.8564,2.5777,0.0103,0.7655,1.0277,0.1474,0.2079,109.2048,0.5822,0.2821,0.9894,0.5735,0.1189,0.2318,0.0,0.3005,4.6846,0.0524,5.0218,0.0399,286.2913,0.0418,18.7656,0.0132,3.0166,11.7995,39.2496,0.8343,10.254,0.0511,1.9794,0.8128,0.0226,2.4985,6.77,0.0176,1.6454,0.0775,2.1722,1.0264,3.6634,0.1547,1.3,0.2625,0.8272,0.5889,0.0513,2.0624,13.4571,10.4725,0.2058,0.418,0.0526,0.0
b97bf89a-7a85-4eef-ae7e-f787aead1f0a,18.3246,2.0952,16.244,0.0145,0.1873,0.2283,0.0,0.1466,0.0,0.0,0.0288,0.0104,0.0097,0.0,5.6741,0.0438,0.0622,0.1898,0.0264,3.8357,0.3594,0.0178,105.1915,0.0123,41.5776,1.9187,0.8088,0.678,0.0301,0.1347,1249.9685,4.1478,14.3113,0.1539,1.1426,0.0705,0.0,0.2817,52.4262,153.2065,0.3574,3.072,1.5373,0.1354,0.0062,0.7988,0.2986,7.1771,0.014,4.6916,20.8274,0.9244,15.8368,0.0,0.0977,7.8311,1.273,4.4041,0.0,3.7858,16.8558,1.8909,2.3804,0.0757,0.0,1.1155,0.4779,1.4826,115.0739,14.5609,1.875,0.9124,0.1021,0.7281,0.8707,13.0483,13.3617,0.0,0.1202,0.0,0.462,6.2272,2.5273,0.0,3.1584,0.0728,0.2263,0.5,118.8748,0.6957,3.4824,2.0746,0.1225,0.1896,0.0246,0.0,0.5855,1.4213,0.0257,38.5543,0.0212,124.7895,0.1332,18.3096,0.007,1.8999,42.3664,38.405,0.1835,5.4347,0.0724,4.2643,1.6335,0.0661,10.0607,8.6162,0.0563,25.5913,0.0043,9.5717,0.1364,60.1958,1.5967,0.6908,13.4123,0.7011,1.8204,0.0272,0.7172,38.6035,8.2209,2.9574,0.4258,0.0,0.0428
baf1207d-7d1a-4cad-ba58-62c26be2415e,0.0,0.8608,17.5263,0.0,0.1341,0.0194,0.0466,0.0497,0.0,0.0081,0.0049,0.0,0.47,0.0,2.1445,0.0,0.0195,0.0483,0.0,3.0218,0.1288,0.0,0.728,0.0,0.0558,0.1522,0.0383,0.2956,0.0408,0.0562,0.449,5.1877,0.0833,0.0217,1.3323,0.0304,0.0,0.075,8.6817,28.8648,0.0808,1.9641,0.0799,0.5115,0.0014,0.2347,0.0362,25.9432,0.0,0.0073,5.0052,0.0513,15.3587,0.0,0.8947,9.1324,0.0243,0.5292,0.0,0.0351,3.9666,0.6273,7.6176,0.0064,0.0,20.9847,0.0,0.2903,113.7631,14.342,3.552,0.5553,0.1825,0.0773,0.0481,1.2711,10.592,0.0038,0.0543,0.0,0.529,0.4329,1.818,0.005,0.2768,0.0,0.0295,0.0867,9.8551,0.1566,0.0261,0.0,0.0059,0.0107,0.0167,0.0,1.4213,2.0196,0.0261,1.785,0.187,66.8953,0.1355,12.0221,0.0,0.0,0.1409,3.5617,0.1935,9.2917,0.0123,0.376,0.2876,0.0734,1.7374,3.0619,0.0,2.6203,0.0,0.3929,0.0116,1.0005,0.1194,0.196,0.0757,0.3245,0.0229,0.0,0.0547,4.2218,2.7576,0.2684,0.0439,0.0,0.0194
c3a981c7-f148-4252-bd50-af8a49ec0df8,42.2931,2.6061,57.056,0.0104,0.0449,0.1572,0.037,0.8558,0.0,0.0515,0.0754,5.1889,0.1042,0.0031,3.3721,2.1384,1.1998,0.0398,0.019,10.9616,0.1113,0.5444,1.1669,0.0886,142.9028,0.2502,1.0904,0.2088,0.0649,0.0968,5991.9007,12.8005,2.6043,0.0691,0.0576,0.0276,0.0,0.0651,24.1101,142.157,0.4138,2.0521,0.4856,2.474,0.04,0.4911,1.1648,13.9071,0.1758,0.0927,10.3988,0.0419,34.2064,0.0408,1.7363,103.4824,0.2106,5.3083,0.0485,0.2619,14.0201,6.6249,3.52,0.0204,0.0,0.7093,0.1118,0.7512,1570.9288,18.3255,7.0246,0.4315,0.2134,1.5004,2.9582,11.9325,5.6852,0.0,0.0864,0.0,3.4018,1.9194,4.6696,0.0,1.5571,3.1922,0.1376,0.0585,109.399,0.3717,1.1878,2.0492,1.9303,0.0454,0.4662,0.0,0.5212,6.5876,0.0246,5.6045,0.0,706.8189,0.0266,16.6773,0.0,0.0853,51.3312,27.9264,0.1245,3.4431,0.026,1.4812,0.5531,0.1901,3.8274,20.0433,0.1146,19.5652,0.028,10.8929,2.4743,6.0004,1.08,0.385,1.1029,0.3399,1.139,0.0261,0.1332,25.4707,30.225,0.3667,0.2195,0.0,0.0103
c49e3b18-fd88-48f4-8b01-300692ceb367,2.7317,2.2077,0.4571,0.0,7.3074,0.1624,0.0,5.0647,0.0,0.1106,0.847,0.0074,0.0619,0.0031,37.4094,2.3291,2.6314,0.0113,0.0251,12.2748,0.3618,1.839,0.1146,0.307,33.9493,0.6441,1.0261,0.1034,0.1285,0.4425,1118.8478,20.9997,0.0,0.0456,0.0071,0.2828,0.0154,0.0358,15.4513,104.0402,1.0455,0.3563,1.4909,0.4748,0.0836,0.72,0.8422,29.4289,0.1094,8.3946,11.0953,0.0108,31.6823,0.0,3.2762,105.5748,0.0765,2.0081,0.1601,0.3935,6.1904,7.7329,10.0083,0.0135,1.5734,0.0481,0.0316,2.6679,1598.4608,9.121,4.2344,0.2442,0.2113,21.7847,2.83,9.7808,18.5005,0.0,0.0428,0.0,3.4546,1.8712,2.3909,0.0652,0.9629,12.695,0.0495,0.2772,192.0172,0.3286,0.1313,0.3842,0.7969,0.1012,0.0409,0.0,0.1326,12.4526,0.0457,1.4047,0.1962,774.2067,0.158,21.1429,0.005,2.5771,52.1568,37.8627,0.029,5.4345,0.3736,2.7006,0.19,0.0171,3.3773,16.9854,0.0867,12.2794,0.0247,2.4857,2.9836,7.792,0.3759,0.3486,0.8935,1.4294,0.2426,0.0905,0.1778,15.7926,27.5178,0.1704,0.2371,0.0994,0.0102
c70ee5e1-4703-4996-bb5c-f4cca0fb53ba,0.0357,0.4694,0.0379,0.5318,0.0688,0.0779,0.0757,0.1269,0.0,0.0452,0.1023,0.0196,0.0345,0.3932,0.819,0.0,0.4217,0.0697,0.0,6.4165,0.3496,0.0393,0.676,0.0078,0.0777,0.4068,0.0158,0.2745,0.0379,0.0261,0.5223,4.1463,0.8122,0.0242,0.0947,0.0323,0.0,0.019,7.4133,36.2645,0.1625,0.3238,0.3591,0.0061,0.0143,0.7936,0.1141,9.8394,0.0176,0.0744,4.9826,0.0694,12.9175,0.0119,0.8308,24.6078,0.2235,0.5856,0.0283,0.4394,5.8586,2.3694,0.1169,0.0119,0.3315,7.5051,0.091,0.2124,392.1225,18.1486,1.7197,0.4174,0.0117,0.0608,2.0179,2.821,2.3936,0.014,0.1387,0.0,1.1637,0.8791,1.5749,0.0023,0.5433,0.1834,0.0438,0.4613,101.2211,0.2171,0.213,0.0,0.0184,0.0199,0.0414,0.0,1.6632,3.6065,0.0755,1.289,4.3933,182.9816,0.0699,9.8968,0.0044,0.0,1.8588,16.0957,0.1797,5.0611,0.0456,0.9667,0.2374,0.0568,2.9367,10.058,0.0295,5.0374,0.1188,0.0926,0.0429,6.244,0.0296,0.293,0.1054,0.3819,0.263,0.0057,0.208,9.783,11.94,0.4524,0.3147,0.0,0.009
c72cb184-462d-4009-9cdb-848782ff8a76,0.0575,0.2756,0.061,0.4304,0.0843,0.053,0.0348,0.0464,0.0,0.0061,0.0517,0.0158,0.0114,0.0044,0.7559,0.0,0.0339,0.0441,0.0045,3.9759,0.2547,0.0135,0.2448,0.0,0.0487,0.1588,0.0,0.1472,0.0305,0.0263,0.1041,6.9076,0.0311,0.013,0.0203,0.0585,0.0,0.0867,5.6502,34.8023,0.2716,0.2743,0.1665,0.0,0.0459,0.4227,0.1837,7.3767,0.0035,0.0054,6.5317,0.0252,11.5727,0.0,1.3095,20.9126,0.094,0.7041,0.114,0.3784,5.5583,1.3184,0.1513,0.0048,0.0534,2.9322,5.0514,0.2141,290.16,58.0305,0.205,0.2173,0.0235,0.0756,0.8713,3.491,3.5773,8.3942,0.0406,0.0,1.182,0.7899,1.4443,0.0,0.3137,0.0,0.1896,0.1797,44.5465,0.2589,0.0818,0.0096,0.0044,0.016,0.0333,0.0,4.3691,2.6534,0.0586,1.3954,6.748,143.6125,0.105,7.7512,0.0035,0.0,0.133,9.2539,0.0723,3.9204,0.0275,0.6626,0.3343,0.1554,1.8211,11.0966,0.0048,2.1169,0.2087,0.0613,0.1123,5.7256,0.0476,0.3268,0.1178,0.1325,0.4859,0.0,0.6901,18.1396,9.4033,0.459,0.1688,0.0,0.0217
c8f39325-5382-447c-9291-a6915fc978b8,0.031,0.0826,0.441,0.0079,0.0426,0.0468,0.0563,0.015,0.0,0.0196,0.0495,0.0085,0.0026,0.0251,0.3031,0.0072,0.0196,10.0034,0.0,4.2799,0.1293,0.0,0.121,0.0101,0.0112,0.2917,0.0,0.0397,0.0,0.0085,0.7174,2.6733,0.0503,0.0105,0.0493,0.0105,0.0,0.0247,2.9176,13.4539,0.2116,0.0444,0.0864,0.0079,0.0084,0.2983,0.0874,6.8727,0.0115,0.0264,1.8533,0.0159,6.6848,0.0,0.5163,11.1518,0.016,0.2629,0.1107,0.0847,2.6603,0.4926,0.0198,0.0078,0.0863,12.0091,1.0204,0.0258,176.5931,28.2881,0.2225,0.1854,0.0152,0.0575,3.6539,1.4019,1.3571,0.8616,0.0328,0.0,0.5588,0.5199,0.6745,0.0,0.2762,0.0,0.0214,6.8244,22.4136,0.3432,0.126,0.0,0.0024,0.0129,0.3231,0.0,0.1582,2.5521,0.014,0.9989,4.9022,70.2735,0.0425,9.2548,0.0,0.0487,0.3943,4.5954,0.3843,2.5792,0.0297,0.3263,0.4249,0.069,2.0602,4.4162,0.0154,1.2875,1.0697,0.1134,0.014,2.6181,0.0,0.208,0.0534,0.0456,0.2261,0.0,0.3567,5.869,2.9079,0.128,0.091,0.0,0.0117
ccb22ecc-6e18-44b8-ad48-6ab51314b16e,0.0237,1.7581,0.0989,0.129,0.0478,0.1152,0.0215,6.1006,0.0,0.025,0.0036,0.0173,0.0458,2.7734,1.1873,0.0,0.1738,0.0462,0.0074,9.7399,0.5429,0.7107,0.0448,0.1879,0.2005,0.1438,0.0602,0.2528,0.1005,0.0087,9.0879,9.0967,0.0769,0.0455,0.0042,0.0161,0.0226,0.0672,16.6731,173.5025,0.4643,0.2373,0.4141,0.004,0.0568,0.7523,0.3785,43.0588,0.0,0.0239,13.1537,0.165,27.663,0.0158,1.8861,81.7444,0.0748,2.803,1.4563,0.6021,13.1695,14.6689,3.7838,0.0276,0.2198,3.6133,0.0186,0.5951,1166.3523,25.5411,2.1149,0.7229,0.0155,0.0476,1.4441,11.0265,3.6482,0.0093,0.1589,0.0,5.7904,1.7446,3.8557,0.0061,1.4812,0.0912,0.1781,0.1796,140.9126,0.41,0.4237,0.0,2.3977,0.0792,0.0206,0.0,0.814,4.9137,0.0572,1.8927,0.0531,740.392,0.1267,16.2159,0.0117,0.942,1.7485,39.2691,0.1149,4.6758,0.1663,1.8696,0.4853,0.0653,2.8859,16.0168,0.0078,11.1272,0.0127,0.7618,0.1352,9.716,0.3088,0.4812,0.5126,0.7226,0.7601,0.4779,0.4576,31.6806,51.9745,2.361,0.3246,0.0058,0.0239
ccd4a24b-d8cc-4686-9dee-c98b0c5a8d21,1.2684,2.3614,0.0157,0.0126,0.1558,0.031,0.0447,0.0954,0.0,0.0389,0.1404,0.0473,0.1805,0.0256,0.357,0.0228,0.3333,0.0464,0.0115,4.3467,0.3787,0.0058,19.4427,0.004,1.2729,1.4283,0.2368,0.0631,0.5684,0.7963,0.7929,2.2629,0.0,0.0292,0.0261,0.0,0.0141,0.131,7.5855,62.2283,0.181,3.4546,1.2271,0.1385,0.0067,0.341,0.118,6.6613,0.0319,0.014,5.5952,0.052,17.6766,0.0247,0.4101,29.1601,0.0742,0.9954,0.0733,0.2255,6.4444,2.5692,41.0283,0.0123,0.0,1.0434,0.0,0.4345,446.835,9.4598,0.5719,0.2285,0.0363,0.1714,0.423,3.5004,1.4475,0.0,0.0782,0.0,1.4303,1.1264,1.5862,0.0024,0.6136,0.2371,0.0397,0.2499,22.0831,0.2987,0.1952,0.0555,0.0874,0.0,0.0535,0.0,0.2296,3.5865,0.0418,4.4277,0.2762,199.1735,0.1253,12.8976,0.0,0.0387,0.0498,5.3978,0.0863,6.3981,0.0,0.398,0.5625,0.0783,2.5865,5.3414,0.0183,5.2913,0.1369,0.7883,0.0666,2.7928,0.2217,1.2968,0.3513,0.1703,0.2212,0.0,0.1469,5.6086,13.6214,2.8481,0.0784,0.0182,0.0
cf9db1af-17f0-490e-8139-142bd704763a,0.0175,0.0465,0.0019,0.0268,0.0409,0.0483,0.0,0.0127,0.0,0.0166,0.0146,0.0192,0.0015,0.002,1.9854,0.0,0.0729,25.1882,0.0041,4.4217,0.3834,0.0124,0.0062,0.0028,0.0032,0.4593,0.113,0.0783,0.0417,0.0,0.2285,8.1886,0.1703,0.003,0.0741,0.003,0.0,0.0558,2.9817,24.7355,0.1468,0.0813,0.1232,0.0,0.0076,0.4265,0.1084,6.6437,0.0,0.0132,9.9127,0.024,9.7839,0.0,1.2718,29.3915,0.006,0.1334,0.0208,0.1839,2.3033,2.5585,0.0186,0.0,0.1946,0.2561,38.3033,0.3802,438.1986,40.8,0.5836,0.0613,0.0429,0.0243,2.6157,2.6592,1.4245,1.9425,0.0093,0.0,0.4864,0.6213,1.0576,0.0068,0.4113,0.0,0.1086,0.9885,50.8213,0.2489,0.1066,0.0,0.0296,0.0584,0.0493,0.0,0.9284,3.9695,0.18,0.8783,8.4069,236.553,0.1231,7.7306,0.0032,0.192,1.6569,17.8718,0.0188,3.6476,0.0084,0.7159,0.3048,0.0167,2.402,7.2805,0.0217,1.8868,0.4287,0.1039,0.0,2.0378,0.0488,0.3306,0.0301,0.018,0.077,0.0126,0.0372,6.0739,9.6695,2.8579,0.4148,0.0,0.0792
d093173f-08ab-4138-bf3c-399c45a6e163,0.0596,0.1747,0.1519,104.7072,0.0656,0.18,0.1355,0.0144,0.0,0.0188,0.0159,0.0491,0.0152,0.0723,0.7641,0.0,0.1132,22.972,0.0069,5.9709,0.2143,0.0141,0.1164,0.0,2.1955,2.6443,0.6031,0.1718,0.0712,0.1226,0.084,3.9798,0.3874,0.0859,0.0395,0.1415,0.0085,0.1745,10.6854,78.2986,0.2818,0.0534,0.2932,0.0152,0.078,2.3092,0.6474,11.4668,0.011,0.0367,8.6583,0.2912,16.5679,0.0149,1.0102,48.9208,0.2131,2.0565,0.0887,0.6072,9.6317,5.1597,1.3361,0.0149,0.3321,10.3194,0.9026,0.4997,648.0379,26.6953,2.9333,0.5964,0.0805,0.0553,3.8523,5.1212,8.4274,0.8419,0.3,0.0,2.1975,1.9532,1.8201,0.026,0.8898,0.0,0.2265,4.6892,138.0722,0.4247,0.3697,0.0,0.0,0.0498,0.0065,0.0,57.3259,3.8354,0.0473,5.3994,0.301,365.0712,0.0992,9.6915,0.0055,0.0,1.8965,18.687,0.4822,3.1009,0.0286,2.2414,0.9412,0.3081,5.989,8.8711,0.1257,3.0959,0.0051,0.1227,0.0134,16.176,0.0463,1.0838,0.6747,0.5879,0.5868,0.0,0.1461,34.0815,59.8418,0.6404,0.5838,0.0,0.2477
d2f2560c-ec80-4fea-9474-c47a2e85ea95,25.8373,0.8472,70.509,0.0,0.0333,0.0174,0.0157,0.6783,0.0,0.1858,0.0329,0.0,0.417,0.0,29.4451,0.008,3.1029,0.0506,0.0,4.6383,0.1389,1.6987,4.7169,0.0254,145.6354,1.8336,0.2235,0.0775,0.0275,0.0237,4327.1283,3.9243,8.6193,0.0322,0.2611,0.0,0.0,0.0322,25.7286,76.9432,0.4175,0.198,0.1842,0.5304,0.0273,0.288,0.1462,11.5084,0.0032,5.4595,8.2698,0.4245,12.0716,0.0,0.752,24.0012,0.1473,0.4886,0.2571,0.1063,5.8773,1.8236,19.8144,0.0173,0.0481,0.0433,0.0102,1.053,395.9652,15.9189,1.5427,0.1105,0.123,8.0434,0.4941,14.0318,5.4467,0.0432,0.0092,0.0,1.4956,1.4195,0.8075,0.0034,0.5309,0.0333,0.1631,0.4066,44.2754,0.5882,0.2741,0.0173,0.0333,0.0144,0.5743,0.0,1.6696,3.3296,0.0098,0.8243,0.3877,200.3537,0.0101,21.3869,0.0,0.597,216.5201,14.3513,0.191,2.5495,0.0,1.0461,0.2369,0.0137,1.954,6.6805,0.0771,33.6047,0.3012,1.6442,76.4601,4.2267,0.3381,1.0198,0.3741,0.0916,0.2034,0.0,0.1547,7.0997,10.3915,0.2047,0.0973,0.0,0.0
d3d545b3-457f-4389-821f-704cb24aff7f,0.0,0.6509,0.0142,0.0,0.4884,0.0432,0.0,0.0324,0.0,0.0483,0.1154,0.0157,0.0163,0.0022,0.1223,0.0,1.1446,0.012,0.0,4.3387,0.1077,0.0045,0.5284,0.0,0.0,0.1211,0.0222,0.0489,0.076,0.7272,0.557,3.6568,0.031,0.0162,0.0405,0.0194,0.0,0.0457,6.4815,42.5435,0.431,0.0683,0.0595,0.0391,0.0468,0.215,0.1992,3.7841,0.0106,0.0145,6.4464,0.0196,6.8314,0.0,0.6194,17.1136,0.0756,0.5774,0.0454,0.1774,2.7407,5.1394,0.9043,0.0048,0.1595,7.153,0.1066,0.4593,217.6993,44.467,0.4608,0.1378,0.0187,0.0797,0.3293,4.2918,1.6154,0.0084,0.0303,0.0,0.6691,1.6393,1.1851,0.0,0.6914,0.0,0.1801,1.2825,25.4006,0.5687,0.0272,0.0,0.0103,0.0159,0.0746,0.0,0.0403,2.146,0.067,0.8365,0.6423,143.3926,0.0037,5.0859,0.0106,0.0,0.1711,7.081,0.0257,1.4222,0.0183,0.3803,0.4916,0.0425,1.1214,6.4832,0.0331,13.5051,2.3657,0.2575,0.043,5.0516,0.1067,0.4572,0.1549,0.0309,0.1005,0.0367,0.1383,7.069,14.2226,10.0138,0.1729,0.0,0.0
d6f7afc0-1558-43ad-acb1-2b5311ed2264,0.0,0.0441,0.041,2.3839,0.038,0.0416,0.0125,0.0401,0.0,0.0,0.0094,0.053,0.0047,0.2103,0.4466,0.0064,0.0244,0.7098,0.0193,7.2264,0.3603,0.0455,0.0098,0.0045,0.1001,0.5786,0.0091,0.159,0.0439,0.0076,0.1888,3.3971,0.0,0.0561,0.1536,0.014,0.0,0.0881,10.4999,56.1648,0.8403,0.0197,0.4207,0.0212,0.0165,0.7383,0.3813,16.828,0.0,0.1254,5.7049,0.041,17.685,0.0,0.8993,23.7931,0.0166,0.5148,0.197,0.1867,8.3105,1.9996,0.0824,0.0345,0.1537,34.6147,1.2976,0.3205,351.8832,12.9536,0.4842,0.0626,0.0,0.0128,0.8385,2.937,4.128,0.0771,0.0292,0.0,2.1221,0.7378,1.339,0.0053,0.5317,0.0531,0.127,5.4341,76.3095,0.42,0.2524,0.0207,0.0064,0.0346,0.0719,0.0,38.2848,5.6145,0.0406,4.4812,0.325,165.8641,0.0486,10.8744,0.0,0.0,0.0319,12.9217,0.2157,7.8163,0.0264,1.0164,0.8252,0.0088,3.1411,11.9702,0.0,6.2957,1.8822,0.0442,0.0124,9.4549,0.0,0.2675,0.6244,0.3248,0.3371,0.0,1.0055,15.6495,12.568,13.5706,0.1891,0.0,0.0
d7308344-5bab-4073-bb4f-4d8cd8d7bd17,4.7314,13.7023,0.0171,0.0205,17.7922,0.3235,0.3756,5.0509,0.0,0.3702,0.0567,0.126,8.0687,0.008,10.4223,3.21,6.9257,0.0672,1.5021,13.2539,0.4897,3.469,89.3121,0.9395,105.3182,1.2991,0.6549,0.5147,0.7311,9.012,53.432,8.7009,0.2611,0.0273,0.1156,0.0195,0.0526,0.0305,19.4146,47.6483,0.5546,1.4053,0.4404,3.5763,0.0413,1.1426,0.6152,10.9854,0.225,8.0839,8.9129,0.0223,15.096,0.4142,1.2562,29.2059,0.6603,0.4934,0.2323,0.193,16.5305,4.7593,32.7678,0.0402,0.4476,0.1108,0.0067,2.5379,445.7338,14.5058,2.8481,0.1942,0.4396,1.7685,1.5349,16.7848,10.3739,0.0338,0.0973,0.0,1.2234,2.1509,1.846,0.0111,0.9216,2.1668,0.333,0.2471,105.0465,0.4767,0.3688,0.4717,0.5543,5.0747,0.0249,0.0,0.1455,3.9636,0.026,0.962,0.4636,309.9948,0.0899,21.3896,0.0,4.2183,34.9499,28.1712,0.7613,2.7966,0.6597,2.5896,1.2113,0.0803,3.9587,32.4644,0.1196,7.0137,0.0579,2.2158,35.3985,4.8303,0.6203,2.0333,0.3671,0.5237,0.2197,0.1269,2.5398,13.2996,15.4532,0.2277,0.2529,0.0339,0.4597
d8ecba6a-9fff-4993-a799-9a8d2aea524e,5.4162,12.6327,3.5449,0.0164,0.0705,0.1773,0.0873,0.0931,0.0,0.0203,0.3386,0.044,0.0656,0.0185,8.4059,0.0074,0.0851,0.1675,0.0298,2.2175,0.1585,0.0076,18.2272,0.0052,13.989,4.1564,3.2566,0.1641,0.0765,0.0263,413.5198,1.5516,5.4128,0.0761,0.5266,0.0163,0.0,0.0767,37.6704,48.7553,0.1514,5.9287,0.8037,0.0819,0.0175,2.1884,0.009,7.5438,0.0,9.2498,8.0096,0.6662,4.6092,0.0321,0.023,2.1064,3.9864,0.9239,0.0381,4.5065,11.7526,0.4532,4.2256,0.0,0.1784,2.343,1.1019,0.3266,7.4572,25.8993,1.9735,0.456,0.0393,0.3568,3.7031,14.0769,27.5609,0.0047,0.0,0.0,0.0642,5.4948,1.0182,0.0,0.8774,0.1851,0.5753,1.1675,19.0174,0.4747,1.0813,0.0,0.0914,0.1606,0.7167,0.0,2.1085,1.276,0.0254,2.6846,0.2875,9.675,0.1129,15.8384,0.0119,2.4651,90.4483,4.8898,0.1382,0.9331,0.629,0.6745,0.5723,0.056,5.1467,1.1813,0.0159,16.2638,0.1469,6.8871,0.0867,8.57,2.1588,1.0274,2.861,0.8487,0.5579,0.0924,0.3687,18.2031,1.2509,0.4765,0.149,0.0,0.0
